Integers,Floats
11507,841298.8430123881
31409,96227.29530363235
60867,721902.4890832731
81886,874919.5126806205
51198,939325.723250461
40023,32245.16580560056
99976,326384.2640573943
26153,259718.6614139996
40328,490955.4721934279
22129,351142.64482922846
23091,868975.4251116988
86123,393582.1164800852
58313,24701.618524869682
7742,875202.3055593966
77687,735303.1834040165
54853,157293.95754219533
80850,959227.5277646439
42430,273516.2125104736
66221,680505.9188491
49156,807427.3692319711
46072,904306.4448721894
74204,483918.08748264844
14229,743477.8894176992
18325,524586.8958195852
27744,945036.1328187089
81399,899349.8338391865
52106,856455.5940982152
15693,31748.702682296887
38019,796795.3038921041
38377,547306.014082668
23245,81872.02720840681
7524,764022.7728732623
14971,7042.527453438972
58671,483343.7587730614
14982,558985.6010988704
32152,773579.2555251778
16210,653284.8112504759
21917,119640.67566751564
3047,394374.0770256955
40816,751343.7671218476
1236,203250.80846119823
94471,356049.1623219131
94179,349267.29200810986
95811,577458.7394285469
89712,382847.4751707724
25336,461929.9076418008
54508,222702.73261772143
46705,629186.4557959995
28439,671018.9394937023
74047,575399.5147555857
98320,894169.8356063615
46210,67519.41600202852
35141,375428.3967293296
75996,561843.7671417667
11005,378931.2575192382
87762,478042.4672901815
80628,698538.2682696274
50760,474551.5975959437
8786,867555.2674998656
64594,644668.2174621482
86362,934168.0712655797
59212,973824.3130789588
52607,493855.619999421
65658,108447.20095577737
57635,131281.5873671624
90198,418651.117543333
43113,696614.0552189436
42714,840309.2771463933
38592,433438.55836967536
67701,246879.60772292656
88506,200820.1251979187
52024,966657.5988372854
24812,832181.5053980644
24854,197156.8027688058
59404,520590.834131448
65091,54750.75463830741
25265,335597.833325272
5411,815496.0206411458
28842,541133.0427989021
9138,677018.5353999885
89494,228047.15066307373
86807,713492.6390693942
22650,471329.1989430875
28348,125499.91445772897
63488,739249.723007726
74264,670208.4219581878
80325,987646.5661532545
3404,122598.5966576956
62891,763070.7952516945
42661,263031.0319322159
9442,169337.4610629392
42528,977481.5450000258
81983,844084.7572589075
98458,115116.22096885137
30980,893160.1190339684
98226,424278.3279490011
42927,190306.72922911285
62476,724733.1575143181
87310,281263.9147940505
74743,323511.6248544166
16884,576735.8918587936
85803,484082.40594951983
339,75452.16268576846
19094,206708.7271372522
49983,355687.2738997614
25824,436881.9361237062
98065,654165.5886023797
10998,751523.934132572
6131,794919.6897730203
70019,133229.46806241758
62506,180377.91201074477
49627,153617.6902222976
55975,706015.4552155804
89203,121132.84273849857
14088,329133.2683737118
60242,332254.30916365
85109,473292.2731653378
71979,249948.30471843417
63644,137627.0625939202
24181,783673.9413165275
29954,476140.8271835651
97530,461548.2187043334
42366,102413.11918288695
17848,322000.34768782614
3141,779030.5041751846
46244,603388.6125395405
73776,519212.2410167893
43814,414563.95066282386
40811,58672.9562441168
47347,634332.1997329901
67454,897421.3774110498
8568,220388.29034186262
23718,547398.642534741
97291,274056.91273643624
8675,444458.85359810764
41819,50374.111433466176
70160,903695.2913169137
22343,299431.2357059394
62606,94897.45478771506
94441,233890.70139711554
38408,295051.111670668
76668,301804.5446481291
23509,169365.77396027336
85975,382129.0137331581
15633,802899.5655785113
24585,670450.0260258042
55648,80222.0234200157
85479,176999.30271965504
94140,464478.3095962938
72496,268582.4672350139
68515,367601.9775513048
66000,344794.5961614618
67892,904992.3665486752
13125,149760.67417701913
86087,615191.8181797523
38731,116604.74279660585
75749,338479.745658038
64743,379734.6467875171
99400,936210.3933128847
65737,877063.7460883616
28741,970295.7844587113
47240,801442.8033078015
36584,708358.8756580186
71130,69615.65480425667
53498,304530.3176172547
54148,942432.5792256775
67293,81668.97641346813
91391,124966.57907202895
87818,676886.5147500854
64135,631059.4211301646
82581,696022.5135742216
96634,367966.3011954774
80296,886646.4905073981
64442,198797.54064460224
17385,318602.1321156351
82989,985000.0366961563
33746,24139.40471279301
93048,590509.7603231192
13232,927597.0208663169
31552,246176.2668947538
3355,812737.7157155718
38127,593772.70411339
27272,980622.3433638911
58666,304197.04677433067
82231,535781.5956169969
2638,952712.1449400026
89482,232401.91618600607
6290,322809.3807733658
55749,228971.38071994513
18635,420619.81851289957
90142,231968.7351666958
99338,437263.97550292563
59999,491508.9497821126
36229,140835.643799407
95043,886140.9889978339
56018,833233.8253967752
69263,283136.91316205286
83736,687924.8288357574
73334,680792.3373586097
34815,797249.4031184872
9353,9445.485768010132
70855,884911.5617890658
76500,456769.9703208236
90020,406971.4907234901
42212,664296.18591618
30948,275212.30082054983
89121,711356.7381198953
22502,357199.3743072091
39086,664618.6022275606
51980,918096.8748255274
34664,265526.0590233152
5459,80431.95642308638
38845,633740.0083331111
46370,796285.421224052
6864,822333.4078227652
23278,843443.2949990068
25882,694539.3858643484
57195,967491.3758889581
94083,208970.79867788055
93905,817117.4945669211
45309,865909.9783146031
28967,590011.8525263448
55870,970162.4209679891
1143,613894.3085970745
72970,266838.17267211754
6698,446299.35484535905
93823,965194.934197916
59548,732281.0526743591
5944,420236.55789957044
75131,623339.1709913135
94347,775879.8270274533
57350,808634.9969089944
44338,899977.28276017
99893,622566.2563893745
11500,49060.78352220692
2688,337954.6994335421
22762,422686.1806527178
32632,688767.5716868506
41394,558095.269369662
60148,454325.03079650155
94439,531125.5467027787
77443,620020.2323160439
71016,671965.5269816103
92670,131651.35332262664
45374,148801.6514307294
69180,375507.7521449868
51760,658092.9273800553
55656,36741.85395942613
91116,328993.59813468583
47915,251564.88048209113
37360,968434.9786168471
97034,217292.9997094036
35616,973770.1032100121
63787,342296.0270579255
68949,943446.0706132144
60081,893122.4668542905
11445,378026.99154978385
93944,417834.6451292749
75690,361825.1710635611
25712,579585.6458901179
75039,427304.7728011671
95245,916853.3186067648
97747,102605.6641691101
70961,116140.92554723419
59014,258000.9951766366
16923,780131.318107542
67735,628899.6794933702
45917,139789.18582685222
375,592696.1503428065
13742,149939.87976477665
49012,371849.1663185832
38738,653037.6102659348
17947,57390.47654906242
40200,578547.1921064962
29906,545187.7297114927
76047,382699.77229251585
9314,576834.1311952549
18690,810843.7221882094
65929,26941.712647234795
44324,263831.96437275375
5551,838950.5779557226
77894,823141.3831181392
20725,414609.94002952316
33654,456128.059528195
25045,394253.6730749126
72631,132447.8529763971
1702,587596.7771262187
10445,616598.0656105647
2287,83123.33178517618
87694,67271.74071925558
6710,319265.9890144618
25604,519124.3373662196
68512,772207.8765595033
72092,171310.60231237832
79698,770900.7962256223
41913,983508.6350267768
69961,30795.43040442043
16370,276908.88558196404
24330,784962.6144394809
36321,159437.58448178277
66459,452778.83812637633
34041,353518.5416687055
12299,331698.21729382395
87393,972036.4904605674
26062,305871.13858858123
68452,347638.2951058654
35172,310827.4274712091
2147,367736.08557961666
34582,477263.04671577795
93613,841120.5427467704
63944,297345.3940945333
28014,549199.222396303
95447,672795.6147978471
9820,452428.7264865853
24306,65756.45660297023
71900,963729.6930370554
54102,431464.02367591555
28249,444430.4415968042
99663,835497.673733359
62868,350421.6080598591
35632,61242.1951419113
39689,460818.64278757526
79826,332755.5746483731
65698,638864.8583588531
62496,758040.424851524
34113,169323.3650546874
8432,250766.94719421692
92559,12989.356274308062
41050,194888.00761259592
81912,419980.38500182447
72120,318648.4552959853
22626,126950.9469768601
76361,940814.0054654478
57479,655150.3524831102
82730,125905.15732946523
55664,161807.53339411382
71910,249717.16227725302
91049,660269.4896232534
55125,286251.41782077396
15861,55468.7390883658
92635,344660.0243369677
35512,868789.7306195146
892,410324.2037471605
24786,851011.2138129581
3009,116290.31264077195
24688,834975.9686752422
67567,253388.31788633126
87288,325618.2323774208
74483,176068.96408809212
21678,496007.67229860154
92449,144707.37143701612
93024,119472.43833833169
94361,558132.6768285447
35818,68931.32818059936
12303,199356.06458776566
33548,564949.3748535865
86699,839833.8322672686
77449,318390.80385608174
58660,78907.06249348941
95630,723035.3866088921
34679,90852.20121381826
55927,540470.8793986385
12355,59494.05794435732
63264,874325.4610638801
31478,901457.4575207402
92298,620733.4545505211
99858,936999.433870417
53353,464398.6793529594
80285,406694.7269046993
52854,568940.5268979131
67451,361627.97501712816
44088,749837.9326277003
76335,214175.74230800255
62572,34933.176721356096
19720,527723.3574941376
36136,896347.2005066943
17925,534494.8642404835
71790,639062.3129212203
80275,328380.9778408723
91423,64759.23847150402
68086,855237.6992965922
28790,514895.0944980235
30188,991018.3286637784
54066,539365.2539680025
10260,791723.3513902172
22941,732379.0523924943
30741,798369.5455130861
88899,189827.04004423507
61825,294720.57749945205
20462,890359.4177330371
23782,394263.74139271193
10160,916976.2202785078
77921,468134.2065502395
75324,362356.07480622525
79399,711676.9201808354
45100,501855.54990208865
33950,994823.5001127698
35268,160903.569057472
94054,131089.79771947835
31480,740578.3729976121
44873,840092.3395136765
41161,76415.49930461326
98372,507592.7486528745
26636,848279.7155085731
12644,445089.01860146294
74046,183137.38835368105
77522,443136.6928319004
82309,862513.4473340331
90756,88571.09711559166
53718,577678.7375298364
22038,668372.4875792353
47545,7798.658166414305
40439,418909.64086126
48985,282531.75525126857
32355,393870.86829884065
52355,511932.8111762917
1161,413851.8901046242
2392,315022.89586494723
4279,614158.9003672682
84573,654476.5232788653
64729,330348.53456597857
7392,279715.17465206585
98880,790751.364652675
23688,830653.335431617
35440,697071.613360454
88601,360468.9803218855
70910,465065.8856994717
871,916321.6982251395
23312,641626.035059848
62165,68151.85617101971
63584,614164.13994023
11717,940407.5921561857
13990,462334.1696915035
92456,563263.6737450057
46899,390687.1727975713
19380,175709.39843876194
18746,162793.48033347074
79273,933204.9240886937
467,849359.3133949285
34895,248907.48863942988
77666,407553.9083656873
23657,878766.2772400707
40589,332280.5432019262
23057,695886.9120171645
9096,629289.730940451
91728,617954.3272362477
74508,550894.2931293185
73260,929631.0976895133
40827,918861.895633445
88284,876730.4721219712
78189,661377.9241474073
20983,503614.1670344076
33912,132367.02808819755
49870,730270.7586339884
41987,832713.3905944333
27558,646344.7757980408
52502,452753.77554500784
16336,294885.1525490564
46105,951311.5566019897
50616,4230.815806749318
59671,284088.0668638108
27911,995905.7820649968
28476,350548.0693155581
60446,905869.5871645213
99850,597799.6981921024
14218,534147.4921873612
87789,273904.91179788427
64176,931043.398712521
80302,608460.3434480382
98042,460723.38799729495
45883,717493.6325512781
69718,373343.6670603192
56970,580006.9294825094
99070,632483.8066800119
68902,853312.8356075892
89063,475081.8838785231
29423,622427.3051206925
64539,619580.3086098672
95860,57753.57085520087
51224,307757.607710235
44920,833483.2378877373
13361,948213.4385590582
6483,755559.7608179385
95030,527858.0848838828
96786,429346.43325400027
99563,801785.9012794684
98446,134247.7619328915
85462,763435.4970822157
18105,236873.44023219892
52758,885522.451458252
14000,864161.4305259589
70129,266065.01037263835
97414,663808.0038114092
48346,313161.3383359257
6655,643391.6243107434
85645,772380.1144644262
62865,180994.99429642074
24819,221278.63075283126
83629,143947.3848786567
84935,999700.6308267813
79382,617765.9718866382
9055,207684.95733868302
93667,272023.92562249186
7965,210181.92315259413
78624,885781.220434974
77345,434614.92106084345
66459,335534.7047264498
97069,541718.1511480672
38673,318466.8214568747
22596,14823.24062168245
84938,784457.7844289524
54958,266882.3363969559
88246,334564.827461022
95564,375808.7313625027
61786,162478.61263638828
91498,42414.62312197354
